Date,Open,High,Low,Close,Volume
2017-02-22,5345.18,5354.73,5335.80,5352.13,1874710000
2017-02-23,5358.03,5358.53,5309.99,5332.37,1881490000
2017-02-24,5305.23,5343.31,5304.01,5343.31,1684650000
2017-02-27,5330.56,5347.88,5322.14,5347.55,1882610000
2017-02-28,5344.18,5347.47,5316.70,5330.31,2303390000
2017-03-01,5368.65,5398.43,5355.38,5390.99,2220350000
2017-03-02,5386.34,5387.73,5355.53,5363.26,2043610000
2017-03-03,5355.21,5373.48,5344.48,5373.48,1853600000
2017-03-06,5352.61,5368.27,5338.61,5360.31,1774040000
2017-03-07,5348.20,5373.26,5341.43,5351.28,1825510000
2017-03-08,5351.35,5375.77,5348.73,5359.81,1813080000
2017-03-09,5355.78,5370.66,5336.08,5363.98,1886780000
2017-03-10,5390.46,5394.66,5364.10,5385.90,1999440000
2017-03-13,5387.73,5396.39,5382.02,5394.57,1812460000
2017-03-14,5382.79,5384.88,5360.70,5382.17,1664870000
2017-03-15,5392.48,5426.84,5375.88,5416.25,1955400000
2017-03-16,5421.46,5423.66,5399.27,5412.08,1770640000
2017-03-17,5413.47,5423.28,5406.81,5408.76,3189970000
2017-03-20,5406.02,5426.47,5400.16,5413.31,1736790000
2017-03-21,5433.28,5439.58,5328.71,5332.53,2199920000
2017-03-22,5332.64,5372.27,5327.25,5367.55,1860290000
2017-03-23,5356.71,5375.43,5346.30,5355.14,1746990000
2017-03-24,5376.74,5392.28,5345.94,5364.00,1855040000
2017-03-27,5320.96,5383.22,5316.02,5374.27,1673060000
2017-03-28,5371.90,5422.25,5363.29,5407.21,1823600000
2017-03-29,5410.14,5433.36,5405.10,5430.27,1722190000
2017-03-30,5430.31,5446.51,5425.30,5439.74,1732100000
2017-03-31,5430.99,5451.50,5427.50,5436.23,1905150000
2017-04-03,5440.20,5453.44,5403.31,5432.20,1852990000
2017-04-04,5415.53,5441.34,5415.30,5440.41,1795260000
2017-04-05,5447.27,5479.86,5409.04,5418.52,2208600000
2017-04-06,5423.65,5435.06,5407.87,5420.88,1849790000
2017-04-07,5420.94,5434.18,5400.08,5418.37,1703730000
2017-04-10,5423.57,5442.71,5406.58,5421.68,1633190000
2017-04-11,5413.91,5422.79,5359.14,5398.40,1830760000
2017-04-12,5394.61,5399.55,5370.24,5377.03,1666570000
2017-04-13,5370.69,5398.99,5353.59,5353.59,1587150000
2017-04-17,5369.21,5399.20,5367.59,5399.20,1383550000
2017-04-18,5383.74,5405.54,5377.91,5391.66,1610230000
2017-04-19,5416.30,5431.00,5392.28,5399.64,1754240000
2017-04-20,5422.47,5455.88,5413.32,5443.53,1751490000
2017-04-21,5447.28,5450.81,5430.22,5442.05,1736420000
2017-04-24,5503.27,5513.57,5494.46,5508.03,1842880000
2017-04-25,5523.48,5557.93,5521.52,5548.19,1898120000
2017-04-26,5553.60,5563.97,5537.99,5541.09,1899570000
2017-04-27,5555.27,5573.26,5551.55,5571.28,1883610000
2017-04-28,5598.47,5600.00,5575.21,5583.53,2005870000
2017-05-01,5602.44,5640.48,5600.31,5629.63,1763100000
2017-05-02,5642.41,5645.08,5625.49,5644.07,2162610000
2017-05-03,5624.88,5629.78,5608.16,5625.16,2152850000
2017-05-04,5623.57,5633.49,5606.05,5626.32,2059820000
2017-05-05,5640.78,5646.09,5619.60,5646.09,1903040000
2017-05-08,5649.18,5659.07,5638.00,5659.07,1912030000
2017-05-09,5667.98,5691.21,5664.00,5678.31,2005820000
2017-05-10,5681.33,5683.64,5661.44,5681.68,2111850000
2017-05-11,5662.59,5675.50,5637.40,5674.22,1952650000
2017-05-12,5683.58,5687.42,5672.04,5686.81,1749010000
2017-05-15,5687.97,5706.61,5683.10,5704.48,1865450000
2017-05-16,5715.15,5724.71,5699.41,5724.44,2006980000
2017-05-17,5673.62,5688.74,5578.16,5580.55,2355460000
2017-05-18,5569.81,5645.08,5568.47,5626.31,2134610000
2017-05-19,5640.71,5673.63,5640.68,5651.56,1908030000
2017-05-22,5662.95,5701.05,5661.59,5699.40,1728190000
2017-05-23,5714.94,5716.55,5690.20,5703.35,1709140000
2017-05-24,5720.83,5732.57,5705.17,5730.30,1672380000
2017-05-25,5748.29,5793.13,5738.82,5778.37,1775750000
2017-05-26,5782.17,5790.20,5771.71,5788.36,1573200000
2017-05-30,5785.38,5799.99,5781.37,5794.63,1690930000
2017-05-31,5812.97,5813.26,5762.56,5788.80,2212130000
2017-06-01,5804.17,5816.60,5779.89,5816.51,1946000000
2017-06-02,5834.41,5881.46,5825.74,5881.46,1825450000
2017-06-05,5881.22,5888.92,5871.09,5878.12,1742160000
2017-06-06,5869.48,5890.88,5848.32,5856.77,1893110000
2017-06-07,5871.77,5883.19,5845.96,5877.59,1827220000
2017-06-08,5894.75,5895.18,5852.65,5885.30,2134350000
2017-06-09,5891.67,5897.69,5657.76,5741.94,3154590000
2017-06-12,5677.16,5716.20,5633.34,5708.18,2588860000
2017-06-13,5740.21,5760.54,5709.17,5751.82,2063930000
2017-06-14,5774.12,5774.20,5682.35,5727.07,1949040000
2017-06-15,5661.36,5707.37,5634.58,5700.89,1870010000
2017-06-16,5694.21,5695.74,5656.62,5681.48,3133000000
2017-06-19,5729.54,5776.37,5724.49,5772.22,1989290000
2017-06-20,5763.00,5772.17,5725.01,5726.31,2580440000
2017-06-21,5740.58,5784.92,5737.01,5782.39,2408800000
2017-06-22,5787.44,5802.46,5767.87,5779.87,2177430000
2017-06-23,5775.03,5810.31,5759.70,5803.11,4164310000
2017-06-26,5832.31,5845.15,5765.87,5777.59,2155460000
2017-06-27,5752.72,5761.04,5671.60,5671.60,2189250000
2017-06-28,5693.48,5757.23,5660.53,5753.03,2077390000
2017-06-29,5723.31,5723.66,5599.44,5653.02,2410510000
2017-06-30,5676.40,5681.90,5637.74,5646.92,2011720000
2017-07-03,5680.36,5684.98,5592.53,5596.96,1091030000
2017-07-05,5611.00,5663.60,5593.66,5648.82,1874040000
2017-07-06,5606.42,5628.84,5579.64,5597.90,1993290000
2017-07-07,5618.85,5673.02,5618.85,5656.47,1712490000
2017-07-10,5662.71,5708.62,5650.26,5694.15,1681270000
2017-07-11,5687.03,5717.91,5667.27,5709.80,1812560000
2017-07-12,5757.20,5785.00,5749.65,5778.95,1827740000
2017-07-13,5785.32,5806.18,5776.62,5793.36,1806160000
2017-07-14,5815.04,5844.80,5799.85,5838.08,1615440000
2017-07-17,5845.82,5860.64,5830.25,5839.74,1563390000
2017-07-18,5832.92,5880.55,5818.20,5880.10,1773220000
2017-07-19,5898.40,5922.37,5895.54,5916.16,1867470000
2017-07-20,5929.58,5932.61,5896.61,5921.22,1850000000
2017-07-21,5905.60,5921.53,5890.25,5921.53,1807110000
2017-07-24,5920.93,5950.58,5912.74,5941.37,1748140000
2017-07-25,5927.10,5945.06,5916.29,5930.65,1930840000
2017-07-26,5944.16,5954.38,5939.17,5950.73,1996680000
2017-07-27,5994.02,5995.77,5847.05,5917.03,2501400000
2017-07-28,5883.70,5918.31,5868.92,5908.92,1877100000
2017-07-31,5928.68,5932.37,5871.79,5880.33,1898830000
2017-08-01,5900.64,5905.29,5880.45,5895.17,1821780000
2017-08-02,5934.07,5936.15,5859.62,5914.23,2115870000
2017-08-03,5915.73,5917.47,5879.72,5891.20,2124100000
2017-08-04,5899.69,5912.56,5877.06,5899.91,1908930000
2017-08-07,5909.45,5936.79,5903.75,5934.73,1704010000
2017-08-08,5922.64,5972.93,5910.50,5926.35,1931490000
2017-08-09,5879.55,5920.96,5866.17,5919.39,2037810000
2017-08-10,5880.14,5887.27,5783.36,5788.19,2214990000
2017-08-11,5792.32,5844.61,5785.26,5831.53,1799780000
2017-08-14,5878.64,5916.33,5878.00,5908.17,1702570000
2017-08-15,5917.29,5919.75,5893.85,5907.73,1582560000
2017-08-16,5920.68,5944.98,5899.56,5917.42,1809070000
2017-08-17,5896.32,5903.87,5796.32,5796.32,2052940000
2017-08-18,5803.90,5831.08,5770.14,5790.91,1968470000
2017-08-21,5791.04,5804.30,5750.50,5786.54,1582990000
2017-08-22,5817.29,5879.00,5817.02,5873.33,1599760000
2017-08-23,5842.16,5864.78,5840.71,5851.78,1535320000
2017-08-24,5863.99,5871.87,5802.77,5834.44,1618660000
2017-08-25,5854.31,5870.47,5815.60,5822.53,1445590000
2017-08-28,5839.27,5852.80,5821.87,5838.08,1565110000
2017-08-29,5785.29,5871.79,5785.22,5862.14,1639810000
2017-08-30,5870.88,5940.57,5865.34,5932.90,1717060000
2017-08-31,5948.74,5995.45,5945.95,5988.60,1889500000
2017-09-01,6001.82,6009.61,5972.27,5987.90,1489120000
2017-09-05,5966.64,5980.91,5890.25,5932.73,1889620000
2017-09-06,5949.54,5964.38,5909.92,5951.13,1902720000
2017-09-07,5960.44,5980.15,5943.89,5964.31,2000910000
2017-09-08,5957.19,5958.81,5907.96,5913.37,1786070000
2017-09-11,5962.35,5990.87,5960.87,5980.53,1819310000
2017-09-12,5998.75,6002.97,5968.09,5995.64,1747620000
2017-09-13,5982.85,6004.47,5974.88,6004.38,1944630000
2017-09-14,5981.85,5997.23,5965.06,5968.82,1817840000
2017-09-15,5965.66,6009.45,5957.85,5988.00,2827910000
2017-09-18,5997.51,6012.95,5963.17,5981.12,1881900000
2017-09-19,5991.93,5998.24,5971.17,5991.08,1816080000
2017-09-20,5987.72,5994.53,5927.70,5973.61,2083580000
2017-09-21,5965.60,5965.60,5915.74,5934.91,1779600000
2017-09-22,5912.20,5937.59,5911.48,5932.32,1648690000
2017-09-25,5904.06,5908.57,5839.89,5867.35,2061150000
2017-09-26,5893.18,5908.47,5862.99,5881.34,1935990000
2017-09-27,5912.96,5957.75,5900.35,5937.79,2068400000
2017-09-28,5920.65,5939.22,5908.62,5933.07,1882790000
2017-09-29,5941.78,5980.22,5930.82,5979.30,1970720000
2017-10-02,5988.96,6005.20,5955.83,5981.92,1984400000
2017-10-03,5986.85,5999.19,5976.65,5995.06,1972760000
2017-10-04,5983.31,6009.81,5976.12,5998.84,1941470000
2017-10-05,6018.27,6059.21,6014.77,6057.14,1888970000
2017-10-06,6037.44,6064.67,6037.02,6064.57,1752170000
2017-10-09,6071.96,6078.81,6051.33,6058.53,1494160000
2017-10-10,6078.27,6084.14,6036.72,6063.52,1802480000
2017-10-11,6062.73,6082.25,6052.44,6081.25,1837860000
2017-10-12,6072.21,6093.76,6063.47,6069.99,2020330000
2017-10-13,6094.72,6100.06,6087.03,6092.45,1761700000
2017-10-16,6108.66,6115.53,6095.63,6114.53,1632240000
2017-10-17,6111.32,6122.82,6103.66,6122.61,1653160000
2017-10-18,6128.91,6129.49,6106.85,6114.35,1738060000
2017-10-19,6074.28,6092.87,6051.47,6092.62,1847020000
2017-10-20,6114.46,6122.56,6102.16,6108.82,1812220000
2017-10-23,6122.24,6122.24,6061.08,6067.83,1813080000
2017-10-24,6078.02,6090.89,6057.69,6080.22,1852610000
2017-10-25,6069.35,6087.58,6011.24,6055.04,2205790000
2017-10-26,6056.05,6066.61,6035.96,6037.87,2125640000
2017-10-27,6138.23,6223.52,6129.80,6213.47,2414520000
2017-10-30,6209.80,6250.85,6202.53,6227.59,2015920000
2017-10-31,6241.88,6258.42,6229.15,6248.56,2054220000
2017-11-01,6274.26,6276.67,6224.58,6248.65,2074230000
2017-11-02,6238.29,6243.74,6194.58,6236.39,2282300000
2017-11-03,6266.19,6297.62,6237.65,6295.58,2203880000
2017-11-06,6292.15,6318.58,6291.84,6313.61,2173120000
2017-11-07,6314.69,6328.58,6299.53,6320.78,2209280000
2017-11-08,6319.03,6346.98,6308.62,6345.81,2121340000
2017-11-09,6295.29,6315.16,6248.29,6312.21,2243500000
2017-11-10,6297.15,6313.17,6284.22,6309.07,1979120000
2017-11-13,6286.01,6325.18,6285.97,6316.18,1976460000
2017-11-14,6293.33,6300.46,6263.77,6293.64,1988230000
2017-11-15,6261.27,6276.80,6227.99,6258.36,1923730000
2017-11-16,6293.46,6352.47,6293.46,6339.14,2020380000
2017-11-17,6343.64,6345.56,6308.48,6314.51,2009220000
2017-11-20,6319.57,6324.59,6301.88,6308.61,1811750000
2017-11-21,6336.91,6380.07,6336.26,6378.63,1891960000
2017-11-22,6384.13,6391.16,6371.75,6386.12,1589150000
2017-11-24,6393.33,6410.77,6389.40,6409.29,872110000
2017-11-27,6409.52,6420.21,6392.01,6405.97,1781550000
2017-11-28,6419.48,6426.04,6385.32,6422.56,2003840000
2017-11-29,6412.69,6412.69,6279.37,6311.38,2456990000
2017-11-30,6337.34,6374.19,6321.43,6365.56,2468530000
2017-12-01,6325.61,6365.30,6244.84,6337.87,2302140000
2017-12-04,6380.68,6380.77,6256.81,6263.70,2427170000
2017-12-05,6242.47,6337.06,6235.77,6265.11,2085760000
2017-12-06,6243.72,6304.10,6234.22,6293.05,1901770000
2017-12-07,6300.64,6333.29,6290.65,6316.28,1953740000
2017-12-08,6364.60,6377.55,6335.23,6344.57,1825640000
2017-12-11,6351.24,6394.43,6347.91,6393.89,1836780000
2017-12-12,6389.47,6403.50,6371.69,6383.65,1872810000
2017-12-13,6405.41,6416.83,6388.41,6394.67,1931090000
2017-12-14,6407.26,6423.68,6386.25,6389.91,1990090000
2017-12-15,6405.15,6470.92,6405.03,6466.32,3529590000
2017-12-18,6504.89,6522.70,6495.18,6513.27,2150580000
2017-12-19,6505.36,6510.87,6462.79,6480.67,2084190000
2017-12-20,6504.55,6504.55,6447.93,6472.48,1888140000
2017-12-21,6481.08,6501.52,6467.78,6472.69,1827410000
2017-12-22,6462.55,6467.83,6449.00,6465.17,1541880000
2017-12-26,6427.32,6438.24,6407.99,6433.16,1301000000
2017-12-27,6437.06,6448.94,6425.92,6435.15,1411010000
2017-12-28,6449.53,6452.07,6432.68,6441.42,1319870000
2017-12-29,6439.91,6442.53,6396.42,6396.42,1575290000
2018-01-02,6431.59,6513.02,6417.75,6511.34,1929700000
2018-01-03,6520.03,6579.25,6519.26,6575.80,2173130000
2018-01-04,6595.75,6603.17,6576.92,6584.58,2103220000
2018-01-05,6613.13,6654.98,6605.03,6653.29,2024000000
2018-01-08,6651.68,6680.32,6649.20,6676.63,2055010000
2018-01-09,6692.87,6696.12,6658.27,6677.94,2155810000
2018-01-10,6640.66,6663.51,6619.35,6662.66,2132430000
2018-01-11,6675.69,6708.49,6664.74,6708.49,2015170000
2018-01-12,6699.32,6763.98,6695.52,6758.54,1986600000
2018-01-16,6807.85,6835.79,6719.11,6737.14,2399790000
2018-01-17,6767.85,6820.04,6738.45,6810.28,2245910000
2018-01-18,6804.59,6826.79,6784.72,6811.38,2037410000
2018-01-19,6829.04,6843.24,6801.59,6834.33,2005470000
2018-01-22,6829.55,6906.28,6822.85,6906.28,2118310000
2018-01-23,6928.27,6969.40,6926.37,6963.46,2135840000
2018-01-24,6975.38,6992.91,6880.68,6919.35,2287320000
2018-01-25,6965.01,6967.60,6894.84,6916.30,2081380000
2018-01-26,6956.66,7022.97,6941.48,7022.97,2080700000
2018-01-29,7000.68,7020.64,6974.70,6988.32,2114420000
2018-01-30,6910.39,6958.79,6894.63,6930.73,2183420000
2018-01-31,6972.81,6983.61,6915.48,6949.99,2428990000
2018-02-01,6910.57,6970.77,6879.02,6901.50,2311180000
2018-02-02,6866.38,6889.07,6756.54,6760.29,2607160000
2018-02-05,6687.47,6807.96,6495.39,6495.92,3143210000
2018-02-06,6378.60,6673.41,6370.48,6665.98,3148270000
2018-02-07,6632.98,6716.25,6581.38,6582.02,2380020000
2018-02-08,6595.81,6606.05,6304.18,6306.10,2730740000
2018-02-09,6395.16,6453.43,6164.43,6412.68,3165330000
2018-02-12,6477.04,6565.28,6424.30,6523.85,2250650000
2018-02-13,6482.77,6567.62,6478.41,6553.86,1830320000
2018-02-14,6523.26,6684.15,6520.39,6675.03,2217630000
2018-02-15,6734.34,6795.92,6665.92,6794.92,2124060000
2018-02-16,6778.28,6840.60,6758.51,6770.66,2037710000
2018-02-20,6742.15,6838.00,6740.48,6779.69,1921870000
2018-02-21,6808.60,6879.47,6759.22,6759.26,1956120000
2018-02-22,6793.08,6826.01,6744.05,6761.85,1927580000
2018-02-23,6816.43,6897.53,6789.03,6896.60,1887540000
2018-02-26,6933.82,6989.36,6927.46,6989.10,1876560000
2018-02-27,6984.83,7003.13,6900.35,6900.35,2162250000
2018-02-28,6945.20,6964.16,6854.42,6854.42,2384940000
2018-03-01,6862.94,6892.38,6687.44,6750.54,2499010000
2018-03-02,6661.91,6820.37,6645.03,6811.04,2291480000
2018-03-05,6777.63,6901.63,6753.83,6881.28,2076870000
2018-03-06,6919.79,6937.03,6872.06,6913.02,2132920000
2018-03-07,6855.57,6935.48,6850.91,6929.39,2198610000
2018-03-08,6955.85,6971.00,6931.35,6966.43,2277740000
2018-03-09,7014.84,7101.31,7007.30,7101.18,2310050000
2018-03-12,7122.47,7156.25,7108.04,7131.12,2314480000
2018-03-13,7172.25,7186.09,7025.83,7046.51,2459220000
2018-03-14,7077.85,7084.07,7012.57,7040.98,2112950000
2018-03-15,7050.66,7075.55,7010.01,7030.97,2008290000
2018-03-16,7058.12,7061.67,7011.69,7019.95,3089970000
2018-03-19,6945.97,6949.02,6806.16,6864.88,2352810000
2018-03-20,6871.09,6902.23,6845.85,6885.92,1976000000
2018-03-21,6863.29,6930.70,6828.88,6853.45,1999230000
2018-03-22,6763.94,6809.94,6679.35,6682.26,2370970000
2018-03-23,6683.19,6708.58,6507.84,6508.09,2455760000
2018-03-26,6644.40,6760.65,6538.79,6753.83,2341370000
2018-03-27,6791.39,6793.50,6479.56,6529.84,2347480000
2018-03-28,6488.02,6559.88,6410.04,6460.81,2551950000
2018-03-29,6493.51,6640.76,6435.67,6581.13,2593390000
2018-04-02,6528.23,6560.96,6322.60,6390.84,2402670000
2018-04-03,6448.05,6485.27,6343.90,6458.83,2330900000
2018-04-04,6326.54,6578.56,6326.54,6560.06,2261580000
2018-04-05,6619.22,6632.21,6550.28,6594.84,2153030000
2018-04-06,6514.48,6587.36,6402.03,6433.21,2359780000
2018-04-09,6488.48,6604.26,6466.04,6472.34,2089220000
2018-04-10,6585.53,6639.97,6534.89,6615.87,2252020000
2018-04-11,6578.84,6650.29,6574.88,6583.44,1882090000
2018-04-12,6627.32,6682.69,6618.81,6656.26,2027080000
2018-04-13,6696.02,6703.31,6598.34,6628.34,1768160000
2018-04-16,6675.92,6699.76,6633.08,6675.18,1800450000
2018-04-17,6738.65,6834.31,6729.79,6816.37,1935380000
2018-04-18,6824.58,6856.96,6788.32,6833.21,1908700000
2018-04-19,6793.08,6815.04,6749.07,6774.89,1982090000
2018-04-20,6754.68,6757.68,6642.83,6667.75,1935160000
2018-04-23,6699.16,6721.65,6613.55,6648.80,1744480000
2018-04-24,6680.88,6688.89,6464.74,6509.05,2154270000
2018-04-25,6514.33,6540.76,6426.57,6513.94,2055840000
2018-04-26,6606.61,6673.65,6579.12,6649.65,2141220000
2018-04-27,6748.59,6750.78,6619.26,6656.35,2050350000
2018-04-30,6669.44,6712.50,6593.60,6605.57,1998570000
2018-05-01,6592.93,6685.41,6578.26,6681.96,1932660000
2018-05-02,6694.52,6715.96,6637.96,6644.48,2157860000
2018-05-03,6608.70,6667.29,6539.87,6643.48,2355780000
2018-05-04,6618.70,6783.36,6612.39,6769.12,2040520000
2018-05-07,6803.45,6846.46,6796.05,6821.87,1950650000
2018-05-08,6813.91,6830.87,6770.30,6815.48,2070970000
2018-05-09,6830.55,6895.93,6807.40,6893.21,2250260000
2018-05-10,6909.18,6966.93,6906.77,6963.55,2250450000
2018-05-11,6948.87,6969.30,6923.61,6952.56,2085350000
2018-05-14,6977.35,7008.26,6954.64,6964.37,2085850000
2018-05-15,6909.32,6912.04,6852.73,6888.54,2120380000
2018-05-16,6892.89,6944.54,6891.65,6929.97,2103060000
2018-05-17,6905.75,6952.98,6869.39,6901.63,1958970000
2018-05-18,6876.65,6897.91,6857.58,6866.25,1982190000
2018-05-21,6920.32,6948.27,6876.35,6905.53,1997220000
2018-05-22,6934.70,6947.43,6883.75,6893.62,1927420000
2018-05-23,6847.27,6954.70,6846.94,6953.63,1997090000
2018-05-24,6951.52,6963.68,6882.57,6949.70,2035460000
2018-05-25,6951.47,6982.52,6941.85,6960.92,1771950000
2018-05-29,6928.50,6964.65,6887.12,6926.54,2095380000
2018-05-30,6955.59,6987.63,6938.02,6976.37,2058300000
2018-05-31,6969.93,7016.42,6955.99,6967.73,2533360000
2018-06-01,7010.08,7084.84,7008.02,7083.93,2212330000
2018-06-04,7099.50,7146.77,7099.09,7143.57,2152170000
2018-06-05,7162.41,7179.82,7137.13,7166.75,2063270000
2018-06-06,7180.24,7212.45,7140.92,7210.08,2198100000
2018-06-07,7212.43,7212.43,7115.86,7152.83,2339720000
2018-06-08,7121.76,7161.92,7100.73,7152.62,1949810000
2018-06-11,7149.65,7187.45,7146.09,7168.48,1959360000
2018-06-12,7181.67,7214.49,7173.76,7209.18,2019890000
2018-06-13,7219.58,7261.17,7193.02,7205.26,2197830000
2018-06-14,7233.70,7291.31,7233.70,7279.59,2193630000
2018-06-15,7245.16,7268.84,7220.97,7255.76,3049870000
2018-06-18,7201.18,7256.43,7186.16,7251.41,2102660000
2018-06-19,7158.80,7229.99,7138.02,7228.04,2283340000
2018-06-20,7264.85,7309.99,7256.87,7280.70,2316420000
2018-06-21,7304.05,7308.26,7203.93,7217.49,2349640000
2018-06-22,7239.72,7239.75,7177.46,7197.51,3956300000
2018-06-25,7131.05,7144.29,6976.96,7038.17,2423190000
2018-06-26,7061.23,7108.45,7040.06,7068.20,2068870000
2018-06-27,7096.60,7128.77,6968.30,6969.67,2319650000
2018-06-28,6963.37,7055.25,6950.23,7031.60,2208870000
2018-06-29,7071.49,7101.83,7031.40,7040.80,2208820000
2018-07-02,6979.54,7099.27,6969.16,7097.82,1777880000
2018-07-03,7121.71,7122.45,7009.51,7014.55,1171420000
2018-07-05,7064.00,7105.54,7025.25,7101.05,1754690000
2018-07-06,7114.17,7217.00,7106.10,7207.33,1718600000
2018-07-09,7251.18,7277.58,7221.32,7276.00,1844440000
2018-07-10,7287.05,7297.79,7257.49,7282.60,1735230000
2018-07-11,7221.66,7271.12,7220.23,7243.98,1768480000
2018-07-12,7276.38,7368.72,7274.16,7366.25,1930830000
2018-07-13,7372.28,7387.74,7348.96,7375.82,1727500000
2018-07-16,7381.03,7390.64,7346.34,7357.90,1739360000
2018-07-17,7291.48,7418.43,7288.30,7403.89,1752210000
2018-07-18,7407.25,7411.25,7368.36,7390.13,1881110000
2018-07-19,7364.66,7388.99,7344.33,7352.36,1886300000
2018-07-20,7379.13,7398.59,7343.37,7350.23,1796530000
2018-07-23,7335.42,7376.82,7301.34,7371.78,1668270000
2018-07-24,7455.51,7475.99,7375.74,7406.25,2021890000
2018-07-25,7406.10,7511.39,7405.64,7508.59,1943820000
2018-07-26,7404.56,7430.12,7385.72,7400.75,2289370000
2018-07-27,7443.24,7443.24,7255.32,7296.78,2193410000
2018-07-30,7292.72,7299.08,7158.78,7193.10,2154140000
2018-07-31,7219.67,7272.96,7179.41,7231.98,2208610000
2018-08-01,7269.20,7294.80,7234.64,7272.89,2228950000
2018-08-02,7221.35,7380.56,7221.35,7372.15,2115490000
2018-08-03,7389.36,7395.49,7356.33,7395.49,2035870000
2018-08-06,7390.82,7439.55,7381.58,7438.99,2245300000
2018-08-07,7459.32,7478.96,7443.88,7462.65,2206400000
2018-08-08,7454.42,7486.21,7435.77,7469.55,2098100000
2018-08-09,7467.51,7498.37,7458.57,7466.96,2048170000
2018-08-10,7409.05,7436.69,7382.83,7408.30,2107530000
2018-08-13,7420.18,7468.82,7398.53,7401.17,1934100000
2018-08-14,7430.45,7455.42,7390.00,7447.17,1938840000
2018-08-15,7385.67,7409.48,7308.52,7354.66,2294100000
2018-08-16,7409.61,7422.83,7361.88,7374.29,1991410000
2018-08-17,7352.63,7394.94,7312.65,7377.54,1850770000
2018-08-20,7393.58,7395.75,7343.47,7371.42,1709500000
2018-08-21,7393.46,7441.42,7388.37,7397.23,1788860000
2018-08-22,7379.84,7434.48,7374.69,7424.60,1669240000
2018-08-23,7420.31,7465.87,7405.40,7413.84,1888600000
2018-08-24,7443.71,7489.54,7442.99,7485.40,1892990000
2018-08-27,7527.37,7560.76,7512.02,7559.13,2333790000
